"","id","age","checking_status","class","credit_amount","duration","employment","existing_credits","feat01","feat02","feat03","feat04","feat05","feat06","feat07","feat08","feat09","feat10","foreign_worker","installment_commitment","job","num_dependents","own_telephone","residence_since","savings_status","sex","credit_history_critical/other existing credit","credit_history_delayed previously","credit_history_existing paid","credit_history_no credits/all paid","housing_own","housing_rent","other_parties_guarantor","other_parties_none","other_payment_plans_none","other_payment_plans_stores","property_magnitude_life insurance","property_magnitude_no known property","property_magnitude_real estate","purpose_domestic appliance","purpose_education","purpose_furniture/equipment","purpose_new car","purpose_other","purpose_radio/tv","purpose_repairs","purpose_retraining","purpose_used car","marital_status_div/sep","marital_status_mar/wid","marital_status_single"
"239",239,31,2,1,3403,18,4,1,0.339957853531143,0.591428666802781,0.977181852431204,0.722106873347473,0.86426666539188,1.23575347209345,0.766700174399184,0.975179204426196,0.800729455172308,0.242485973908683,1,3,3,1,1,1,2,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"240",240,54,3,1,1333,12,5,1,0.338907287672348,0.618514248710048,1.72597011723435,1.19606296526085,0.461977617594997,0.865331827769255,0.650760701638713,0.252605619015437,1.03135936712899,0.382057653255544,1,4,3,1,1,4,5,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"241",241,25,1,1,5447,30,4,2,0.640347498273361,0.718367708956611,1.22712793432692,1.39792411582415,1.03504093372626,1.10609213040521,1.08891752307524,0.821945186090256,0.805492720896565,0.69158120440134,1,4,3,1,0,2,2,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"242",242,24,1,1,2690,15,4,2,0.510591021904743,0.708338536476983,1.29355242066888,0.314746014450588,1.09255846604403,1.34817754997436,0.935879300325948,1.40726827785111,0.726639192122758,0.503786741055818,1,2,3,1,0,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"243",243,31,1,1,3489,24,5,1,0.479892373776365,0.530759716932848,1.44264498996146,1.05565900943122,0.905452868763826,1.15784569738629,0.786996702297784,0.835720322588797,1.31230051058962,0.673975555544176,1,3,3,2,1,2,4,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"244",244,45,2,0,9071,14,5,1,0.31632912648262,0.609117463895172,1.23018548274835,1.12130197386974,1.36513941248027,1.18593114926825,1.24969407010168,0.907048401976794,1.0790786557929,0.591790331377258,0,1,4,1,1,4,2,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"245",245,27,1,1,3677,48,3,1,0.430793034717757,0.634158476451299,0.928660185639483,1.13684463625384,1.52645617837193,1.39082413724096,0.605200061804523,0.889838059025405,1.05430280267827,0.493197505924645,1,1,3,1,0,1,2,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"246",246,47,1,1,1255,15,5,1,0.291348550650516,0.550178288100305,0.82219830654897,0.608241011333283,1.01953921366943,0.938329257399652,0.930693842965181,0.475484859407567,0.85635120417616,0.434227942880864,1,4,3,1,1,3,4,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"247",247,29,2,1,1575,12,3,1,0.233649327965182,0.764711422912767,1.29355687316419,1.08744359841324,0.496681793141828,0.94277231081022,0.637911616932058,1.01610750934715,0.890254002868163,0.641406913301663,1,4,3,1,1,4,2,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"248",248,25,3,1,3164,18,2,1,0.55421194658781,0.673148222298491,1.33009885645283,1.18613542368415,0.514345140454674,0.672045142004197,0.523742157665528,1.15531598325657,0.733903617324313,0.247722409744139,1,1,3,1,0,3,4,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"249",249,23,3,0,15854,48,3,1,0.518348970337671,0.618007807967916,0.910873606734011,0.345982833216776,0.431111450188076,1.28551923645336,1.00281568258133,1.24892119880774,1.07759564439933,0.396441504357389,1,2,3,1,1,2,2,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"250",250,25,1,1,2475,36,3,1,0.45184995165013,0.615784231985379,1.38879436459102,1.22173031520039,0.621402489097095,0.901732456330488,1.72216267925319,0.725045490550782,1.06518838021749,0.446491915470434,1,4,3,1,0,4,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"251",251,31,2,0,3109,36,5,1,0.407140726921853,0.619204126526004,1.04438041796571,0.74505282968937,1.39022637475358,0.526778876432336,1.43343058740219,1.50623259511212,1.38900998396757,0.865503470251579,1,4,3,1,0,4,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"252",252,39,2,1,645,6,4,2,0.408303941339909,0.678334781135636,0.763106351610101,0.933371367525521,0.862593418075667,0.612316666429991,1.33259613568856,0.502215649592158,0.990278930582338,0.602330327355933,1,3,2,1,1,4,5,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"253",253,43,2,1,1459,12,3,2,0.520532389134621,0.430058599850568,1.21568075535324,0.73215336429905,1.24380028507473,0.913689445094429,1.17125507386371,0.679639459332874,0.868759747047229,0.557650170527231,1,4,2,2,0,2,2,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"254",254,26,3,1,2047,30,3,1,0.210491099369404,0.619144579837538,0.775473582215754,1.59103498622534,1.0336187079602,1.561743798999,0.465197671035428,1.00513817112252,0.999687557600018,0.428371832282051,1,4,3,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"255",255,29,3,1,4593,36,2,1,0.186479328779861,0.619281276510676,1.3911446218309,1.45425182127255,1.11574693822393,0.558410565350042,0.9562907426037,0.854373832041377,1.42275505096827,0.513370037305096,1,3,1,1,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"256",256,24,3,0,7412,60,2,1,0.432510051446465,0.715760456880594,1.01933167022005,0.541138014276021,0.570271458944058,1.37192337754471,0.74673525157814,0.94122648041494,1.24586050899299,0.424844616639402,1,4,4,1,0,2,3,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"257",257,27,2,0,3262,24,2,1,0.779326917405804,0.496323376963844,0.863083328106116,1.52871326614567,1.28153565633278,1.2857272847148,0.961206917656807,0.975326064474038,1.05510374168438,0.474716663158685,1,4,3,1,0,1,2,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"258",258,24,3,1,5941,24,2,2,0.496196945378645,0.710439266479532,0.995880170686712,0.628219490576024,1.05334186358802,1.1022337363978,1.05944184298291,0.997176964237068,1.02433226079484,0.653858956293612,1,2,3,1,1,4,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"259",259,29,2,0,5316,36,4,1,0.464308284602927,0.440872053867546,1.24704709041777,1.06191344345452,1.49597450267027,1.34752754311599,1.14916315725731,1.15548988720728,1.16587750901698,0.454268050937052,1,4,3,1,0,2,2,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"260",260,49,3,1,3758,12,2,2,0.379098834863616,0.566805936744808,1.00781973172489,1.39906150758753,1.04573976213155,1.30421898735975,0.716045915447325,1.03059206369813,0.426151599928586,0.688732795800154,1,1,2,2,0,3,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"261",261,53,2,0,7847,12,5,1,0.269033537176734,0.761541843883283,1.26333524743305,0.690015587042444,1.02769562952975,0.954529509926193,1.19689987977033,1.17269630508782,0.559926685810384,0.134704341848375,1,4,4,1,1,4,2,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"262",262,57,2,0,716,12,5,1,0.455791247843955,0.582698030323692,0.837966718450103,1.4052960354201,0.643707463384434,0.714693107795146,1.48608334316114,0.85764175635165,0.727760493240312,0.397394866983526,1,4,2,1,0,4,2,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"263",263,35,1,1,1026,12,5,2,0.0960975093376866,0.543307684237562,1.28190790473797,1.24040663384901,0.720687699170007,0.799256964147463,1.17534719968319,0.590064318678066,0.684551103067403,0.0909115101582019,1,4,3,1,0,4,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"264",264,59,2,1,1289,9,4,1,0.609194380035177,0.51414286780429,1.46005511078546,0.583302176076254,1.20784850903534,1.05227876931785,0.798096850869702,0.911991676864358,0.794815051845469,0.360851694824828,1,3,3,1,0,4,2,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"265",265,23,4,1,1757,18,5,1,0.42678462100196,0.435803264440916,1.10668894792881,0.737878250502997,0.239578354508338,1.12602415056945,1.125963684259,1.48172944041924,1.27188318629658,0.524217108877664,1,3,4,1,0,2,2,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"266",266,46,4,1,1250,6,5,2,0.466361757202089,0.584562050880271,1.47402776721663,1.05875936510826,0.88318838968289,1.43612173715814,0.683838790681974,0.916770218144696,0.682738451569955,0.714907394710325,0,1,3,2,0,4,2,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"267",267,47,1,1,5283,24,2,3,0.456961733622558,0.611260425984084,1.42187819482674,1.14035892076811,0.810502734897949,1.46180598281728,0.618786287068417,1.27778809634331,0.92840034763663,0.620417522702093,1,3,3,1,1,3,2,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"268",268,23,1,1,834,6,4,1,0.354905985407241,0.567660589927102,0.600701465804921,0.7313934773283,1.57114683162168,1.12967234467497,0.795489420824614,0.952310060715307,1.36996762413788,0.676709086062211,1,2,2,1,0,4,4,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"269",269,20,2,0,1993,18,3,1,0.689770237799452,0.651553099134797,1.47422717392688,1.34720892464259,1.6453604470208,1.05736667566866,1.01900292129293,1.4510885679234,0.646497568921119,0.394354814996077,1,1,3,1,0,4,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"270",270,31,1,1,1497,10,3,1,0.459991983989956,0.598827730087679,1.30088177434429,0.837446387717725,1.55922752288143,0.755812185951583,0.564424150459592,0.92205599706424,1.21812376752612,0.37114542034543,0,3,2,2,0,2,2,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"271",271,47,1,0,2737,24,5,2,0.84913616050204,0.609567356236862,1.17604018886757,1.59248515715297,1.13112132140479,0.979381908486547,0.763996526743157,1.2775680060731,0.30719392347992,0.372800810297218,1,4,2,2,0,4,2,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"272",272,27,1,1,714,14,3,2,0.46621527449252,0.55350656796399,1.57865141513094,0.825136953847621,0.80505359279835,0.315009835248795,1.52645865604777,1.27426837950766,1.16673127564978,0.552012459020681,1,4,2,1,0,2,2,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"273",273,34,3,1,2954,12,2,1,0.577858656418162,0.532367513212245,0.519486985396419,0.882788865750898,1.22722366630533,0.858293236762044,1.38908792844671,1.27619124346215,1.25750221113755,0.560443908609096,1,3,4,1,0,1,2,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"274",274,34,1,1,1633,18,4,2,0.330873337680211,0.794544458849616,1.27032637602107,0.638746854919304,1.31728016598221,1.19582501368578,1.34238689567341,1.59001153065868,0.566161481780315,0.426796234101369,1,4,3,1,1,1,2,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"275",275,32,3,1,2579,27,2,1,0.54415532494291,0.496277944853053,1.0563212454018,1.01795719351971,0.521298904292798,1.4584186412567,0.855903479623884,1.41484368932111,0.908256947602188,0.80237000920089,1,4,3,2,1,1,2,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"276",276,60,2,0,1425,24,5,2,0.493696907213305,0.481190160591647,1.61286913747589,1.11350315185796,0.908221855813238,0.794589174049456,1.19143994773868,1.10380401538884,0.960606352670749,0.331519475418862,1,4,2,1,0,4,2,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"277",277,36,1,1,2742,24,5,1,0.521208860776492,0.745459398291763,0.336654124769091,1.46300300445899,0.124612325078936,0.800021439494674,1.34850472906084,1.1399321803622,0.912170706350392,0.618042880478191,1,3,3,2,1,4,3,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"278",278,24,2,0,4804,48,5,2,0.518473233645443,0.691297800608711,1.06158879041324,0.640550829868804,0.858395329992599,1.34895712372603,0.472281967232107,1.23334309109784,1.5095419571989,0.501017955460312,1,3,3,2,0,4,2,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
"279",279,37,4,1,3362,12,5,1,0.44310113966024,0.587421352347654,0.966176284204716,0.693541197943095,1.31550610632858,0.849849965695114,0.914413434306453,0.897106527486423,0.720575047000453,0.299925657133572,1,2,4,1,0,3,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"280",280,26,2,1,4299,21,4,1,0.544269806771863,0.677443427667848,0.48685255049941,0.335633680476255,0.931896278650491,0.656192441504594,1.20592045144564,0.573224743055516,1.01784128003832,0.539651153170079,1,1,2,1,0,4,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"281",281,32,3,1,986,18,5,1,0.332380572435657,0.522539700324961,1.03137766124625,1.06134799073161,0.628162004325303,0.731769076255368,0.779526388231669,0.776140248280172,0.848784941496466,0.465150454325825,1,4,2,1,0,2,2,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"282",282,49,4,1,1476,18,4,1,0.330676226681512,0.59845628641324,1.02150670860816,1.30353499517936,0.892989728938331,1.59212034003529,1.09965372232222,0.783715283516543,0.669635666537821,0.702167850876458,1,4,2,1,0,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"283",283,29,3,0,8973,36,2,1,0.383288949084015,0.653133635725628,1.46969345145755,0.596173073458107,0.105861926415454,1.13046199706746,0.713158280151242,1.31969116039401,1.59153979904215,0.676528399735676,1,4,4,1,1,1,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"284",284,27,1,1,6103,24,1,2,0.241390462096603,0.719922972480152,0.889496103008705,0.650977789893697,1.09414067236716,1.48330308840409,1.05945004109504,1.41208435584131,0.802006243110562,0.485023515994643,1,4,4,1,1,2,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"285",285,35,1,1,2534,24,5,1,0.407665636765324,0.577844655876308,0.721826567824136,0.502553884905045,1.37169596526316,0.907488659274293,1.08276968937856,0.95312665980356,1.54322297793927,0.628238169297649,1,4,4,1,1,4,2,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"286",286,28,2,1,1880,13,2,2,0.507961357038368,0.566121098907507,1.36169039738317,1.51776620357789,0.528269724073958,0.938958146426714,0.839155596857129,1.05856189423055,0.914093490027505,0.325787802312106,1,3,2,1,0,1,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"287",287,33,4,0,2440,21,2,1,0.705792170434932,0.771745828306656,1.02464844643129,1.12357058395248,1.18297937179128,0.680059735044339,1.38891657978723,0.733044178318304,1.52313445504049,0.346155150613888,1,2,3,1,0,1,2,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"288",288,47,4,1,3275,30,5,1,0.529605420617135,0.440815209731872,1.0610576792996,1.06105935781551,0.911108654522082,1.10021780273422,1.30344202717685,0.505343845496371,0.941872626012186,0.441103500764197,1,4,3,1,0,4,2,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"289",289,38,1,1,1394,12,5,2,0.294749381463217,0.451642203598448,0.907171796757603,1.24090522991808,0.469875118525323,1.05909509404521,0.843247927530653,1.37958957990795,1.13375855412296,0.511874404632371,1,4,2,2,0,1,2,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"290",290,31,3,1,1508,10,3,1,0.335845635339128,0.607979750167374,0.883816008961821,0.424176942443361,0.651330978630886,0.976476416818643,0.661511852670649,0.781384438271317,0.632770812093936,0.448674891467086,1,4,2,1,0,2,2,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"291",291,32,1,0,4645,6,2,1,0.326027111663003,0.414514796185799,0.793652300496246,0.725360683205693,1.40354319979804,0.42533775812177,0.995102820678709,0.810146690826262,1.06383221297814,0.531586701082144,1,1,3,1,0,4,2,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"292",292,23,1,1,766,6,4,1,0.688734970248302,0.722522189191271,0.674506580269127,0.761469623453692,0.943648168746426,1.38812646724705,1.02157288240264,0.363132196727602,0.652172124115952,0.569339257249537,1,2,2,1,0,4,4,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"293",293,45,2,0,8997,14,5,1,0.44983116835487,0.648846803353878,1.14535238867415,1.58874410718369,0.648767191596598,0.980233595222256,0.49395173238254,0.459475259155872,1.24620926216497,0.30571320303825,0,1,4,1,1,4,2,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"294",294,28,1,1,1356,24,4,1,0.4125639984314,0.568705622207234,1.10944208838708,1.35506975262481,1.03213931331844,1.44909173696507,0.833671147438233,0.77529645567863,0.742193314262489,0.654221275369999,1,4,3,1,0,1,4,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"295",295,28,1,1,1090,12,3,1,0.532632145026379,0.68433075473595,0.9547366119241,0.697085717396303,0.988005234524554,1.44122098234257,0.612591131844002,0.238952675348499,1.07833072362725,0.364892898017834,1,4,3,1,0,2,2,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"296",296,51,1,1,1702,6,4,1,0.504442679456991,0.449719775904134,1.61911302013398,0.563606614148457,0.709434303571079,1.51686897741225,1.40191283770152,0.85159044154087,0.672904395420835,0.295607465405259,1,3,3,2,0,2,2,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"297",297,31,1,1,2903,21,4,1,0.373943855519044,0.687923097591933,1.06456681112187,0.943959208129194,1.23090704442191,0.960820903673352,1.51708670238852,1.26739330923692,0.787672231675045,0.618092438820096,1,1,4,1,0,2,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"298",298,22,1,0,291,18,1,1,0.603563808155138,0.721637492051044,1.52365435442163,1.421501340749,1.23433294879635,0.635016881890691,1.20730648525919,0.65808485224222,0.71822126289879,0.469840148556959,1,3,3,1,0,4,2,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"299",299,44,2,0,1993,18,3,1,0.36597165285816,0.569658135620197,0.802605621030048,0.966908896929853,1.11962733540688,1.06905143596143,0.854729700775761,0.813032797325068,0.751435520537869,0.663420790792738,1,4,3,1,0,3,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"300",300,47,1,1,3667,18,5,3,0.869045854444923,0.730397872559135,1.25226000281362,0.685639900350826,0.759765157974888,1.50216604984397,0.746957322566875,1.66610205790737,1.04579587693271,0.430731567278961,1,4,3,2,1,4,2,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"301",301,46,1,1,2065,24,5,2,0.64495687367666,0.53088131003849,1.1434909087741,1.00458797671709,1.31879657123172,1.4001820802633,1.19922274603714,0.984764590376901,0.428949886500562,0.630245320995198,1,4,3,1,0,3,2,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"302",302,25,3,1,2794,15,3,1,0.422070872276057,0.557427209448515,1.11023274436511,0.695085936893673,1.2604264464078,1.14335776078156,0.641230629792883,0.935862371501914,0.580779615231191,0.594242126966345,1,3,2,1,0,2,3,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"303",303,34,2,0,12044,30,2,1,0.446963175053626,0.528676117155413,0.911591236130877,0.975971057874528,1.25609947035495,1.40635573153782,0.419654578350608,0.751890058340816,0.942530444571766,0.356227359771413,1,1,2,1,1,1,2,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"304",304,31,2,0,6239,30,5,1,0.664834721611056,0.535057308973108,0.912685995971847,1.011728752498,1.20116523562486,1.04139419531259,0.676267139379689,1.48927930112185,0.491937044748839,0.25966576948125,1,4,3,1,0,4,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"305",305,59,1,1,4799,15,5,1,0,0.59741974103059,1.2038315978339,0.610182367280486,1.08091777325694,0.961942091078932,0.806493225007187,0.54857311007417,0.709383388421058,0.512029252050792,1,1,3,1,1,4,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"306",306,25,3,0,2693,12,5,1,0.511772865474543,0.559528482269786,1.25385538766056,0.985595790756664,1.27770362012651,1.16383471707787,0.708785033045575,1.32201151316401,1.15060943307997,0.441877252592593,1,1,3,1,1,2,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"307",307,31,1,1,6054,36,4,2,0.393135675380124,0.610142663152565,0.800826993605438,0.463890125389529,1.19181396280478,1.34575898640068,0.777381779553934,1.38018080578791,1.33961469091146,0.348053879442642,1,2,3,1,1,2,3,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"308",308,42,3,1,2044,24,3,2,0.34596438299368,0.825592609011744,1.08576917388689,0.861342598422319,1.19754029744741,1.08549126948191,1.23255853877601,1.24328028048141,1.498656037744,0.428013604286383,1,4,3,1,1,4,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"309",309,49,3,1,3209,12,2,2,0.497559901006581,0.561073706313417,0.771613672904664,1.10265971921796,1.12780121828788,1.02464571784682,0.740660376315168,0.805728688331272,1.32611437204986,0.688693412576424,1,1,2,2,0,3,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"310",310,38,3,1,492,12,5,2,0.536046405586844,0.599582702403962,1.71559547682634,0.584467304144739,0.763578544748197,0.496591989211932,0.621576461690695,1.15516992848633,0.714293581165317,0.710520681540166,1,4,3,1,0,4,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"311",311,24,1,1,2477,39,3,1,0.61684971857476,0.572193581327131,1.17687036872367,0.539022910735954,0.937564355398149,1.09692794148008,0.616275862696408,1.49265271115955,0.89494721068503,0.387567167823885,1,4,3,1,0,4,4,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"312",312,32,1,1,4075,27,2,2,0.719998887290603,0.729535769395695,1.02586687937248,0.844596611509074,1.69204646398603,1.25011787972858,0.978453865441171,0.881824569797427,1.00546980968797,0.611734815988584,1,4,2,2,1,2,5,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"313",313,24,4,1,2984,12,3,1,0.387262437075063,0.533148796968315,0.974046032944658,1.48347915569822,1.33841589776067,1.06685993677832,1.27525537636331,0.65089586712687,1.07663982043461,0.684853212033001,1,3,3,1,0,1,2,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"314",314,27,3,1,2463,15,3,1,0.69806005168541,0.528180276790067,1.55175216777754,0.803126324071792,1.68710490617379,0.579235426879506,1.21786889075341,1.02716206976775,0.604637058586443,0.703019864053793,1,2,3,1,0,4,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"315",315,20,2,0,546,12,4,1,0.64373268742744,0.545560604600278,0.983983000173586,1.23894167703947,1.37134930469754,1.13778268693871,1.06347947397829,0.815014414994215,1.14121004824414,0.42793223033499,1,4,3,1,0,1,3,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"316",316,22,1,0,1664,9,4,1,0.570927125924017,0.29354585690149,0.922300485824387,0.758511379926657,0.43697579781981,1.1932784971632,1.31885270988183,1.33720228377462,0.981742374421777,0.270980265336842,1,4,3,1,0,2,2,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"317",317,34,2,0,6847,48,4,2,0.510734172033587,0.299085701959098,1.2498316733721,1.6690820428486,1.16271905495185,1.0991744678699,1.32365617963978,0.791209569468642,0.513754478331617,0.347779434931353,1,1,3,1,1,1,2,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"318",318,28,4,0,778,9,3,1,0.633871145392197,0.396880857994523,0.650132011099431,0.68432252326891,1.08454272663773,1.05046480738585,0.8061298397095,0.773322721470921,0.806245846410334,0.612341989654721,1,3,2,1,0,2,2,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"319",319,29,2,1,3361,21,2,1,0.370977375384996,0.731679160412222,1.04348330797366,0.724943409448115,0.836467920157323,0.87570707867891,0.805988184461287,0.642784135150905,0.76487570895059,0.51703009013121,1,4,3,1,0,2,5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"320",320,37,1,0,1481,36,3,1,0.508142101561178,0.473249894878337,0.666592544133266,1.2524125518033,1.31138304679137,0.775229073854843,0.791031503268576,1.0760077754774,1.45684366782239,0.565830404609836,1,4,3,1,1,4,2,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
